"date","feed_url","post_url"
2016-03-08,"http://szumiato.pl/feed/","http://szumiato.pl/2016/03/08/i-do-mean-it/"
2016-03-05,"http://szumiato.pl/feed/","http://szumiato.pl/2016/03/05/technology-picks-update/"
2016-03-02,"http://szumiato.pl/feed/","http://szumiato.pl/2016/03/02/dotnetvideos-frameworks-picks/"
2016-02-24,"http://szumiato.pl/feed/","http://szumiato.pl/2016/02/24/startup/"
NA,"http://szumiato.pl/comments/feed/",""
2016-03-08,"http://mateuszstanek.pl/feed/","http://mateuszstanek.pl/2016/03/08/24/"
2016-03-03,"http://mateuszstanek.pl/feed/","http://mateuszstanek.pl/2016/03/03/projekt-prolog/"
2016-02-16,"http://mateuszstanek.pl/feed/","http://mateuszstanek.pl/2016/02/16/witaj-swiecie/"
NA,"http://mateuszstanek.pl/comments/feed/",""
2016-03-09,"http://metodprojekt.blogspot.com/feeds/posts/default?alt=rss","http://metodprojekt.blogspot.com/2016/03/sciezki-do-plikow-graficznych-znajduja.html"
2016-03-05,"http://metodprojekt.blogspot.com/feeds/posts/default?alt=rss","http://metodprojekt.blogspot.com/2016/03/ogolna-organizacja-ekranow-i-okien.html"
2016-03-03,"http://metodprojekt.blogspot.com/feeds/posts/default?alt=rss","http://metodprojekt.blogspot.com/2016/03/o-estetycznym-stylu-kodowania-uzytym-w.html"
2016-03-01,"http://metodprojekt.blogspot.com/feeds/posts/default?alt=rss","http://metodprojekt.blogspot.com/2016/03/organizacja-kodu-w-aspekcie-systemu_1.html"
2016-03-01,"http://metodprojekt.blogspot.com/feeds/posts/default?alt=rss","http://metodprojekt.blogspot.com/2016/03/kilka-wstepnych-sow.html"
2016-03-09,"http://metodprojekt.blogspot.com/feeds/posts/default","http://metodprojekt.blogspot.com/2016/03/sciezki-do-plikow-graficznych-znajduja.html"
2016-03-05,"http://metodprojekt.blogspot.com/feeds/posts/default","http://metodprojekt.blogspot.com/2016/03/ogolna-organizacja-ekranow-i-okien.html"
2016-03-03,"http://metodprojekt.blogspot.com/feeds/posts/default","http://metodprojekt.blogspot.com/2016/03/o-estetycznym-stylu-kodowania-uzytym-w.html"
2016-03-01,"http://metodprojekt.blogspot.com/feeds/posts/default","http://metodprojekt.blogspot.com/2016/03/organizacja-kodu-w-aspekcie-systemu_1.html"
2016-03-01,"http://metodprojekt.blogspot.com/feeds/posts/default","http://metodprojekt.blogspot.com/2016/03/kilka-wstepnych-sow.html"
2016-03-03,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/03/skrypty-budujace-projekt/"
2016-03-03,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/03/dostosowanie-cmake-do-windowsa/"
2016-03-02,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/02/skrypt-startowy-dla-cmd/"
2016-03-01,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/01/poczatek-projektu-budowanie-za-pomoca-cmake/"
2016-03-01,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/01/budowanie-biblioteki-za-pomoca-cmake/"
2016-03-01,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/01/start-projektu/"
2016-03-01,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/03/01/dodatek-cmake-do-sublime-text-editor/"
2016-02-15,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/02/15/linux-backup-with-rsync/"
2016-02-05,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/02/05/linux-bash-autocompletion/"
2016-02-03,"https://devprzemm.wordpress.com/feed/","https://devprzemm.wordpress.com/2016/02/03/start/"
2016-03-03,"https://devprzemm.wordpress.com/comments/feed/","https://devprzemm.wordpress.com/2016/03/03/skrypty-budujace-projekt/comment-page-1/#comment-6"
2016-03-03,"https://devprzemm.wordpress.com/comments/feed/","https://devprzemm.wordpress.com/2016/03/03/dostosowanie-cmake-do-windowsa/comment-page-1/#comment-5"
2016-03-03,"https://devprzemm.wordpress.com/comments/feed/","https://devprzemm.wordpress.com/2016/03/02/skrypt-startowy-dla-cmd/comment-page-1/#comment-4"
2016-03-03,"https://devprzemm.wordpress.com/comments/feed/","https://devprzemm.wordpress.com/2016/03/01/poczatek-projektu-budowanie-za-pomoca-cmake/comment-page-1/#comment-3"
2016-03-01,"https://devprzemm.wordpress.com/comments/feed/","https://devprzemm.wordpress.com/2016/03/01/budowanie-biblioteki-za-pomoca-cmake/comment-page-1/#comment-2"
2016-03-06,"http://incodable.blogspot.com/feeds/posts/default","http://incodable.blogspot.com/2016/03/pierwsza-aplikacja-mobilna-phonegap.html"
2016-03-06,"http://incodable.blogspot.com/feeds/posts/default","http://incodable.blogspot.com/2016/03/edytor-wazna-rzecz-atomio.html"
2016-03-03,"http://incodable.blogspot.com/feeds/posts/default","http://incodable.blogspot.com/2016/03/wstepne-zaozenia-projektu.html"
2016-03-03,"http://incodable.blogspot.com/feeds/posts/default","http://incodable.blogspot.com/2016/03/rozpoczecie-konkursu-daj-sie-poznac.html"
2016-03-06,"http://incodable.blogspot.com/feeds/posts/default?alt=rss","http://incodable.blogspot.com/2016/03/pierwsza-aplikacja-mobilna-phonegap.html"
2016-03-06,"http://incodable.blogspot.com/feeds/posts/default?alt=rss","http://incodable.blogspot.com/2016/03/edytor-wazna-rzecz-atomio.html"
2016-03-03,"http://incodable.blogspot.com/feeds/posts/default?alt=rss","http://incodable.blogspot.com/2016/03/wstepne-zaozenia-projektu.html"
2016-03-03,"http://incodable.blogspot.com/feeds/posts/default?alt=rss","http://incodable.blogspot.com/2016/03/rozpoczecie-konkursu-daj-sie-poznac.html"
NA,"http://masakradev.tk/?feed=comments-rss2",""
2016-02-14,"http://masakradev.tk/?feed=rss2","http://masakradev.tk/?p=37"
2016-02-13,"http://masakradev.tk/?feed=rss2","http://masakradev.tk/?p=19"
NA,"http://crynkowski.pl/comments/feed/",""
2016-02-25,"http://crynkowski.pl/feed/","http://crynkowski.pl/2016/02/25/mvc-6-the-dependency-could-not-be-resolved/"
2016-03-05,"http://manisero.net/feed/","http://manisero.net/2016/03/05/dslexecutor-schemat-dzialania-i-harmonogram-prac/"
2016-03-01,"http://manisero.net/feed/","http://manisero.net/2016/03/01/hello-again-world-daj-sie-poznac-2016/"
2010-11-23,"http://manisero.net/feed/","http://manisero.net/2010/11/23/publiczna-ankieta-daj-sie-poznac/"
2010-11-14,"http://manisero.net/feed/","http://manisero.net/2010/11/14/podsumowan-projektu-czesc-druga-co-sobie-chwale/"
2010-11-11,"http://manisero.net/feed/","http://manisero.net/2010/11/11/podsumowan-projektu-czesc-pierwsza-co-sie-nie-udalo/"
2010-11-02,"http://manisero.net/feed/","http://manisero.net/2010/11/02/ifdef-test/"
2010-10-25,"http://manisero.net/feed/","http://manisero.net/2010/10/25/historia-faktur/"
2010-10-17,"http://manisero.net/feed/","http://manisero.net/2010/10/18/ostatnie-okrazenie/"
2010-10-05,"http://manisero.net/feed/","http://manisero.net/2010/10/05/invoiceinvoker-a-swiat-wielkiej-polityki-i-ekonomii/"
2010-09-30,"http://manisero.net/feed/","http://manisero.net/2010/09/30/starcia-runda-druga-produkty-na-szablonie-faktury/"
2016-03-02,"http://manisero.net/comments/feed/","http://manisero.net/2016/03/01/hello-again-world-daj-sie-poznac-2016/#comment-51"
2016-03-01,"http://manisero.net/comments/feed/","http://manisero.net/2016/03/01/hello-again-world-daj-sie-poznac-2016/#comment-50"
2010-11-12,"http://manisero.net/comments/feed/","http://manisero.net/2010/11/11/podsumowan-projektu-czesc-pierwsza-co-sie-nie-udalo/#comment-49"
2010-11-12,"http://manisero.net/comments/feed/","http://manisero.net/2010/11/11/podsumowan-projektu-czesc-pierwsza-co-sie-nie-udalo/#comment-48"
2010-11-12,"http://manisero.net/comments/feed/","http://manisero.net/2010/11/11/podsumowan-projektu-czesc-pierwsza-co-sie-nie-udalo/#comment-47"
2010-11-03,"http://manisero.net/comments/feed/","http://manisero.net/2010/11/02/ifdef-test/#comment-46"
2010-11-02,"http://manisero.net/comments/feed/","http://manisero.net/2010/10/25/historia-faktur/#comment-45"
2010-10-30,"http://manisero.net/comments/feed/","http://manisero.net/2010/10/25/historia-faktur/#comment-44"
2010-10-24,"http://manisero.net/comments/feed/","http://manisero.net/2010/10/18/ostatnie-okrazenie/#comment-43"
2010-10-18,"http://manisero.net/comments/feed/","http://manisero.net/2010/10/18/ostatnie-okrazenie/#comment-42"
2016-03-09,"http://programistka.net/feed/","http://programistka.net/linux-i-android-studio-dajsiepoznac/"
2016-03-06,"http://programistka.net/feed/","http://programistka.net/mam-nadzieje-wygrac-wejsciowke-na-4developers/"
2016-03-02,"http://programistka.net/feed/","http://programistka.net/daj-sie-poznac-nieszczesny-pierwszy-commit/"
2016-03-02,"http://programistka.net/feed/","http://programistka.net/rider-early-access-program/"
2016-03-02,"http://programistka.net/feed/","http://programistka.net/daj-sie-poznac-poczatek-kolejnego-dnia-zmagan/"
2016-03-01,"http://programistka.net/feed/","http://programistka.net/aplikacja-konkursowa/"
2016-02-25,"http://programistka.net/feed/","http://programistka.net/daj-sie-poznac-zgloszenie-wyslane/"
2016-01-18,"http://programistka.net/feed/","http://programistka.net/boiling-frogs-2016-nie-badz-zaba/"
2016-01-04,"http://programistka.net/feed/","http://programistka.net/antypattern-god-object/"
2016-01-03,"http://programistka.net/feed/","http://programistka.net/qa-czy-mozliwe-jest-wywolanie-kilku-blokow-catch/"
2016-03-08,"http://programistka.net/comments/feed/","http://programistka.net/mam-nadzieje-wygrac-wejsciowke-na-4developers/#comment-1925"
2016-03-08,"http://programistka.net/comments/feed/","http://programistka.net/mam-nadzieje-wygrac-wejsciowke-na-4developers/#comment-1924"
2016-03-06,"http://programistka.net/comments/feed/","http://programistka.net/mam-nadzieje-wygrac-wejsciowke-na-4developers/#comment-1908"
2016-03-06,"http://programistka.net/comments/feed/","http://programistka.net/mam-nadzieje-wygrac-wejsciowke-na-4developers/#comment-1906"
2016-03-02,"http://programistka.net/comments/feed/","http://programistka.net/daj-sie-poznac-nieszczesny-pierwszy-commit/#comment-1866"
2016-03-02,"http://programistka.net/comments/feed/","http://programistka.net/aplikacja-konkursowa/#comment-1860"
2016-03-02,"http://programistka.net/comments/feed/","http://programistka.net/aplikacja-konkursowa/#comment-1859"
2016-03-02,"http://programistka.net/comments/feed/","http://programistka.net/aplikacja-konkursowa/#comment-1855"
2016-02-26,"http://programistka.net/comments/feed/","http://programistka.net/daj-sie-poznac-zgloszenie-wyslane/#comment-1818"
2016-01-23,"http://programistka.net/comments/feed/","http://programistka.net/hackathon-moj-pierwszy-raz/#comment-1518"
2016-03-07,"http://maque.github.io/feed.xml","http://maque.github.io/tunel/"
2016-03-03,"http://maque.github.io/feed.xml","http://maque.github.io/roto-zoom/"
2016-02-20,"http://maque.github.io/feed.xml","http://maque.github.io/hello-world/"
NA,"http://mbork.pl?action=rss;rcidonly=Strona_domowa",""
2016-03-08,"http://mbork.pl?action=rss","http://mbork.pl/2016-03-08_Let%e2%80%99s_start_fun_%e2%80%93_basic_layout"
2016-03-03,"http://mbork.pl?action=rss","http://mbork.pl/2016-03-03_About_the_Logeox_project"
2016-03-02,"http://mbork.pl?action=rss","http://mbork.pl/2016-03-02_Make_yourself_known_%e2%80%93_a_few_thoughts"
2016-03-01,"http://mbork.pl?action=rss","http://mbork.pl/Comments_on_2016-02-27_Make_Yourself_Known_%e2%80%93_introduction"
2016-02-27,"http://mbork.pl?action=rss","http://mbork.pl/2016-02-27_Make_Yourself_Known_%e2%80%93_introduction"
2016-02-20,"http://mbork.pl?action=rss","http://mbork.pl/2016-02-20_Iedit_mode"
2016-02-13,"http://mbork.pl?action=rss","http://mbork.pl/2016-02-13_Looking_for_keywords"
2016-03-07,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/03/07/zapach-jasminu.html"
2016-03-03,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/03/03/yeoman-idziemy-na-front.html"
2016-03-01,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/03/01/dam-sie-poznac.html"
2016-02-29,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/02/29/jak-skonfigurowac-srodowisko-programistyczne-z-apache-cordova-android-sdk-i-nodejs-na-debianie-8-i386-i-nie-zwariowac.html"
2016-02-13,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/02/13/quality-meetup-7.html"
2016-02-13,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/02/13/konfiguracja-serwera-ci-dla-lms.html"
2016-01-24,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/01/24/dlaczego-wiekszosc-stron-nie-powinna-miec-podlaczonego-micro-frameworka.html"
2016-01-24,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2016/01/24/przeglad-aplikacji-dla-sysadminow.html"
2015-12-19,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2015/12/19/wezwania-do-zaplaty-nowe-funkcje.html"
2015-11-22,"http://lion.net.pl/blog/feed.xml","http://lion.net.pl/2015/11/22/spreadit-2015-relacja.html"
2016-03-08,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/03/08/najtanszy-hosting-dla-projektow-webowych/"
2016-03-03,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/03/03/pomysly-zdolnosc-wykonania/"
2016-03-01,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/03/01/wyzwanie-daj-sie-poznac/"
2016-02-26,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/02/26/knowledge-transfer-situations/"
2016-02-09,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/02/09/knowledge-transfer/"
2016-01-05,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2016/01/05/change-tracking-optimization/"
2015-12-23,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2015/12/23/handling-images-webapi/"
2015-12-17,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2015/12/17/interceptor-in-angular/"
2015-12-15,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2015/12/15/zapytania-warunkowe-oparte-sumach-kontrolnych/"
2015-12-08,"http://www.diwebsity.com/feed/","http://www.diwebsity.com/2015/12/08/cache-oparty-czasie/"
2016-03-08,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/08/najtanszy-hosting-dla-projektow-webowych/#comment-88"
2016-03-04,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/03/pomysly-zdolnosc-wykonania/#comment-87"
2016-03-03,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/03/pomysly-zdolnosc-wykonania/#comment-86"
2016-03-03,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/01/wyzwanie-daj-sie-poznac/#comment-85"
2016-03-02,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/01/wyzwanie-daj-sie-poznac/#comment-84"
2016-03-01,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/01/wyzwanie-daj-sie-poznac/#comment-83"
2016-03-01,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/03/01/wyzwanie-daj-sie-poznac/#comment-82"
2016-02-26,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/02/26/knowledge-transfer-situations/#comment-81"
2016-02-10,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/02/09/knowledge-transfer/#comment-80"
2016-01-11,"http://www.diwebsity.com/comments/feed/","http://www.diwebsity.com/2016/01/05/change-tracking-optimization/#comment-79"
2016-02-26,"http://bartoszrowinski.pl/feed/","http://bartoszrowinski.pl/2016/02/26/witaj-swiecie/"
2016-02-26,"http://bartoszrowinski.pl/comments/feed/","http://bartoszrowinski.pl/2016/02/26/witaj-swiecie/#comment-1"
2016-03-08,"http://michalogluszka.pl/feed/","http://michalogluszka.pl/daj-sie-poznac/asp-net-5-0-docker-windows/"
2016-03-02,"http://michalogluszka.pl/feed/","http://michalogluszka.pl/daj-sie-poznac/microsoft-loves-linux-ubuntu-net-core-1-0/"
2016-03-02,"http://michalogluszka.pl/feed/","http://michalogluszka.pl/daj-sie-poznac/what-is-your-goal/"
2016-03-08,"http://michalogluszka.pl/comments/feed/","http://michalogluszka.pl/daj-sie-poznac/asp-net-5-0-docker-windows/#comment-7"
2016-03-03,"http://michalogluszka.pl/comments/feed/","http://michalogluszka.pl/daj-sie-poznac/microsoft-loves-linux-ubuntu-net-core-1-0/#comment-5"
2016-03-03,"http://michalogluszka.pl/comments/feed/","http://michalogluszka.pl/daj-sie-poznac/microsoft-loves-linux-ubuntu-net-core-1-0/#comment-4"
2016-03-02,"http://michalogluszka.pl/comments/feed/","http://michalogluszka.pl/daj-sie-poznac/microsoft-loves-linux-ubuntu-net-core-1-0/#comment-3"
2016-03-02,"http://michalogluszka.pl/comments/feed/","http://michalogluszka.pl/daj-sie-poznac/what-is-your-goal/#comment-2"
2016-03-08,"http://sprobujzmiany.blogspot.com/feeds/posts/default","http://sprobujzmiany.blogspot.com/2016/03/wnioski-z-retrospekcji-i-planowania.html"
2016-03-04,"http://sprobujzmiany.blogspot.com/feeds/posts/default","http://sprobujzmiany.blogspot.com/2016/03/przygotowan-projektowych-ciag-dalszy.html"
2016-03-03,"http://sprobujzmiany.blogspot.com/feeds/posts/default","http://sprobujzmiany.blogspot.com/2016/03/ale-dlaczego-pierwsze-podejscie-do.html"
2016-02-29,"http://sprobujzmiany.blogspot.com/feeds/posts/default","http://sprobujzmiany.blogspot.com/2016/02/planowanie-projektu.html"
2016-02-26,"http://sprobujzmiany.blogspot.com/feeds/posts/default","http://sprobujzmiany.blogspot.com/2016/02/zaczynamy.html"
2016-03-08,"http://sprobujzmiany.blogspot.com/feeds/posts/default?alt=rss","http://sprobujzmiany.blogspot.com/2016/03/wnioski-z-retrospekcji-i-planowania.html"
2016-03-04,"http://sprobujzmiany.blogspot.com/feeds/posts/default?alt=rss","http://sprobujzmiany.blogspot.com/2016/03/przygotowan-projektowych-ciag-dalszy.html"
2016-03-03,"http://sprobujzmiany.blogspot.com/feeds/posts/default?alt=rss","http://sprobujzmiany.blogspot.com/2016/03/ale-dlaczego-pierwsze-podejscie-do.html"
2016-02-29,"http://sprobujzmiany.blogspot.com/feeds/posts/default?alt=rss","http://sprobujzmiany.blogspot.com/2016/02/planowanie-projektu.html"
2016-02-26,"http://sprobujzmiany.blogspot.com/feeds/posts/default?alt=rss","http://sprobujzmiany.blogspot.com/2016/02/zaczynamy.html"
2016-03-09,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/09/fishpot-5-mamy-dobre-polaczenie/"
2016-03-08,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/08/forkout-1-crud-in-python-and-sqlite/"
2016-03-04,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/04/fishpot-4-wyglad-ma-znaczenie/"
2016-03-03,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/03/fishpot-tura-3-szkieletor/"
2016-03-02,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/02/fishpot-2-gdzie-jestesmy-dokad-zmierzamy/"
2016-03-01,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/03/01/na-poczatku-byl-chaos/"
2016-02-29,"https://adrianancymon.wordpress.com/feed/","https://adrianancymon.wordpress.com/2016/02/29/daj-sie-poznac-2016/"
NA,"https://adrianancymon.wordpress.com/comments/feed/",""
NA,"https://stitzdev.wordpress.com/comments/feed/",""
2016-03-04,"https://stitzdev.wordpress.com/feed/","https://stitzdev.wordpress.com/2016/03/04/game-maker-chill-1-walka-z-osiami/"
2016-03-02,"https://stitzdev.wordpress.com/feed/","https://stitzdev.wordpress.com/2016/03/02/game-maker-chill-0-zaczynamy/"
2016-02-27,"https://stitzdev.wordpress.com/feed/","https://stitzdev.wordpress.com/2016/02/27/witaj-swiecie/"
2016-03-07,"http://cezary.mcwronka.com.hostingasp.pl/feed/","http://cezary.mcwronka.com.hostingasp.pl/2016/03/07/choosing-project-licence-is-it-really-simple/"
2016-03-06,"http://cezary.mcwronka.com.hostingasp.pl/feed/","http://cezary.mcwronka.com.hostingasp.pl/2016/03/06/lets-the-party-begin/"
2016-02-21,"http://cezary.mcwronka.com.hostingasp.pl/feed/","http://cezary.mcwronka.com.hostingasp.pl/2016/02/21/witaj-swiecie/"
2016-02-21,"http://cezary.mcwronka.com.hostingasp.pl/comments/feed/","http://cezary.mcwronka.com.hostingasp.pl/2016/02/21/witaj-swiecie/#comment-1"
2016-03-01,"http://chmielowski.net/feed/","http://chmielowski.net/2016/03/01/witaj-swiecie/"
NA,"http://chmielowski.net/comments/feed/",""
NA,"https://damianwojcikblog.wordpress.com/comments/feed/",""
2016-03-07,"https://damianwojcikblog.wordpress.com/feed/","https://damianwojcikblog.wordpress.com/2016/03/07/instalacja-unity-3d/"
2016-03-01,"https://damianwojcikblog.wordpress.com/feed/","https://damianwojcikblog.wordpress.com/2016/03/01/my-first-android-game/"
2016-02-28,"https://damianwojcikblog.wordpress.com/feed/","https://damianwojcikblog.wordpress.com/2016/02/28/poczatek-podrozy/"
2016-03-08,"http://maciejskuratowski.com/comments/feed/","http://maciejskuratowski.com/2016/03/07/asp-net-core-1-0-camel-case-json/#comment-2"
2016-03-07,"http://maciejskuratowski.com/feed/","http://maciejskuratowski.com/2016/03/07/asp-net-core-1-0-camel-case-json/"
2016-03-03,"http://maciejskuratowski.com/feed/","http://maciejskuratowski.com/2016/03/03/project-description-and-used-technology/"
2016-03-02,"http://maciejskuratowski.com/feed/","http://maciejskuratowski.com/2016/03/02/console-writehello-world/"
2016-03-09,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/03/prefaby.html"
2016-03-05,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/03/ten-wpis-bedzie-poswieconyzapisywaniu.html"
2016-03-03,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/03/wasne-funkcje.html"
2016-03-01,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/03/tworzenie-skryptu-generujacego-plansze.html"
2016-02-29,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/02/pomys-na-gre.html"
2016-02-27,"http://tokenbattle.blogspot.com/feeds/posts/default?alt=rss","http://tokenbattle.blogspot.com/2016/02/powitanie.html"
2016-03-09,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/03/prefaby.html"
2016-03-05,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/03/ten-wpis-bedzie-poswieconyzapisywaniu.html"
2016-03-03,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/03/wasne-funkcje.html"
2016-03-01,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/03/tworzenie-skryptu-generujacego-plansze.html"
2016-02-29,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/02/pomys-na-gre.html"
2016-02-27,"http://tokenbattle.blogspot.com/feeds/posts/default","http://tokenbattle.blogspot.com/2016/02/powitanie.html"
2016-03-05,"http://napierala.org.pl/blog/feed/","http://napierala.org.pl/blog/2016/03/05/pierwsza-krowia-lata/"
2016-03-02,"http://napierala.org.pl/blog/feed/","http://napierala.org.pl/blog/2016/03/02/7/"
NA,"http://napierala.org.pl/blog/comments/feed/",""
2016-03-04,"http://nicholaszyl.net/feed/","http://nicholaszyl.net/2016/03/04/bdd-w-androidzie/"
2016-03-01,"http://nicholaszyl.net/feed/","http://nicholaszyl.net/2016/03/01/wez-pigulke/"
2016-02-27,"http://nicholaszyl.net/feed/","http://nicholaszyl.net/2016/02/27/hello-world/"
NA,"http://nicholaszyl.net/comments/feed/",""
2016-02-21,"http://milena.mcwronka.com.hostingasp.pl/feed/","http://milena.mcwronka.com.hostingasp.pl/2016/02/21/witaj-swiecie/"
2016-02-21,"http://milena.mcwronka.com.hostingasp.pl/comments/feed/","http://milena.mcwronka.com.hostingasp.pl/2016/02/21/witaj-swiecie/#comment-1"
NA,"",""
NA,"http://blog.leszczynski.it/comments/feed/",""
2016-03-05,"http://blog.leszczynski.it/feed/","http://blog.leszczynski.it/2016/pm2-deployment/"
2016-03-03,"http://blog.leszczynski.it/feed/","http://blog.leszczynski.it/2016/config/"
2016-03-01,"http://blog.leszczynski.it/feed/","http://blog.leszczynski.it/2016/dajsiepoznac/"
2016-02-12,"http://blog.leszczynski.it/feed/","http://blog.leszczynski.it/2016/czarna-kropka/"
2016-03-06,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-2-pierwszy-gamepad/#comment-7"
2016-03-06,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-2-pierwszy-gamepad/#comment-6"
2016-03-06,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-2-pierwszy-gamepad/#comment-5"
2016-03-06,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-2-pierwszy-gamepad/#comment-4"
2016-03-03,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-1-o-projekcie/#comment-3"
2016-03-02,"http://addictedtocreating.pl/comments/feed/","http://addictedtocreating.pl/czesc-1-o-projekcie/#comment-2"
2016-03-06,"http://addictedtocreating.pl/feed/","http://addictedtocreating.pl/czesc-2-pierwszy-gamepad/"
2016-03-02,"http://addictedtocreating.pl/feed/","http://addictedtocreating.pl/czesc-1-o-projekcie/"
2016-02-28,"http://addictedtocreating.pl/feed/","http://addictedtocreating.pl/startujmy/"
2016-01-29,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2016/01/two-way-binding-to-contenteditable-element-in-angular-2/#comment-21"
2016-01-24,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2016/01/two-way-binding-to-contenteditable-element-in-angular-2/#comment-20"
2015-11-08,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2014/07/is-it-overkill-to-use-git-in-one-person-project/#comment-19"
2015-11-08,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2014/06/iterative-version-of-ramer-douglas-peucker-line-simplification-algorithm/#comment-18"
2015-03-16,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2015/03/practical-knowledge-of-git/#comment-17"
2015-03-16,"http://www.namekdev.net/comments/feed/","http://www.namekdev.net/2015/03/practical-knowledge-of-git/#comment-16"
2016-03-08,"http://www.namekdev.net/feed/","http://www.namekdev.net/2016/03/javafx-comparison-of-rich-text-components/"
2016-03-05,"http://www.namekdev.net/feed/","http://www.namekdev.net/2016/03/javafx-taskbar-less-undecorated-window/"
2016-03-02,"http://www.namekdev.net/feed/","http://www.namekdev.net/2016/03/the-console-deciding-on-tools-techs-and-workflow-then-code/"
2016-02-28,"http://www.namekdev.net/feed/","http://www.namekdev.net/2016/02/retake-on-the-console/"
2016-01-23,"http://www.namekdev.net/feed/","http://www.namekdev.net/2016/01/two-way-binding-to-contenteditable-element-in-angular-2/"
2015-11-15,"http://www.namekdev.net/feed/","http://www.namekdev.net/2015/11/beginning-with-meteor-and-angularjs-on-top-of-typescript/"
